year,category,occupation,count_all,count_category_all,year_total,percentage,salary
1960,Social Service,"Health Diagnosing and Treating Practitioners, nec",2040,3684840,179312120,2.054986578709794,6480.542156862745
1960,Social Service,Optometrists,17480,3684840,179312120,2.054986578709794,66155.78466819222
1960,Social Service,Chiropractors,16200,3684840,179312120,2.054986578709794,51960.72919753086
1960,Social Service,Veterinarians,15800,3684840,179312120,2.054986578709794,64358.758227848106
1960,Social Service,"Opticians, Dispensing",24900,3684840,179312120,2.054986578709794,33357.63307877814
1960,Transportation and Material Moving,Automotive and Watercraft Service Attendants,435240,8062080,179312120,4.496115488456665,16224.780567062508
1960,Transportation and Material Moving,Driver/Sales Workers and Truck Drivers,2354060,8062080,179312120,4.496115488456665,28910.863070176183
1960,Transportation and Material Moving,"Material moving workers, nec",3672340,8062080,179312120,4.496115488456665,18634.901422837287
1960,Transportation and Material Moving,"Laborers and Freight, Stock, and Material Movers, Hand",134900,8062080,179312120,4.496115488456665,28996.362205074936
1960,Transportation and Material Moving,Taxi Drivers and Chauffeurs,193520,8062080,179312120,4.496115488456665,23243.96252843847
1960,Transportation and Material Moving,"Dredge, Excavating, and Loading Machine Operators",242320,8062080,179312120,4.496115488456665,35021.12899364319
1960,Transportation and Material Moving,Ship and Boat Captains and Operators,43560,8062080,179312120,4.496115488456665,52668.54772727273
1960,Transportation and Material Moving,Crane and Tower Operators,143000,8062080,179312120,4.496115488456665,36792.019230769234
1960,Transportation and Material Moving,"Railroad Brake, Signal, and Switch Operators",141540,8062080,179312120,4.496115488456665,39086.35813197683
1960,Transportation and Material Moving,Cleaners of Vehicles and Equipment,109240,8062080,179312120,4.496115488456665,13003.805355832723
1960,Transportation and Material Moving,Locomotive Engineers and Operators,122180,8062080,179312120,4.496115488456665,45153.67006056638
1960,Transportation and Material Moving,Bus and Ambulance Drivers and Attendants,202320,8062080,179312120,4.496115488456665,27280.9006181998
1960,Transportation and Material Moving,Railroad Conductors and Yardmasters,64360,8062080,179312120,4.496115488456665,43553.93940006217
1960,Transportation and Material Moving,"Subway, Streetcar, and Other Rail Transportation Workers",9480,8062080,179312120,4.496115488456665,34550.99535864979
1960,Transportation and Material Moving,"Conveyor operators and tenders, and hoist and winch operators",73320,8062080,179312120,4.496115488456665,30458.18993993994
1960,Transportation and Material Moving,"Sailors and marine oilers, and ship engineers",49700,8062080,179312120,4.496115488456665,28774.91195171026
1960,Transportation and Material Moving,"Transportation workers, nec",41980,8062080,179312120,4.496115488456665,18969.463577894236
1960,Transportation and Material Moving,Aircraft Pilots and Flight Engineers,29020,8062080,179312120,4.496115488456665,80271.9727429359
1960,Building and Grounds Cleaning and Maintenance,Maids and Housekeeping Cleaners,1049620,2147380,179312120,1.1975654517943348,9951.90546073458
1960,Building and Grounds Cleaning and Maintenance,Grounds Maintenance Workers,306380,2147380,179312120,1.1975654517943348,13798.779116413214
1960,Building and Grounds Cleaning and Maintenance,Janitors and Building Cleaners,791380,2147380,179312120,1.1975654517943348,17956.406135070192
1960,Production,Other production workers including semiconductor processors and cooling and freezing equipment operators,6584400,16260660,179312120,9.06835522328329,22687.36431220555
1960,Production,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",78720,16260660,179312120,9.06835522328329,13836.084015247776
1960,Production,"Assemblers and Fabricators, nec",943160,16260660,179312120,9.06835522328329,20452.957171348553
1960,Production,"Butchers and Other Meat, Poultry, and Fish Processing Workers",210160,16260660,179312120,9.06835522328329,31293.21994764398
1960,Production,Sewing Machine Operators,960260,16260660,179312120,9.06835522328329,11604.354203309298
1960,Production,"Welding, Soldering, and Brazing Workers",421000,16260660,179312120,9.06835522328329,33824.53393595287
1960,Production,"Rolling Machine Setters, Operators, and Tenders, metal and Plastic",34600,16260660,179312120,9.06835522328329,36896.967774566474
1960,Production,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",186480,16260660,179312120,9.06835522328329,32544.889274989277
1960,Production,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",42880,16260660,179312120,9.06835522328329,39680.0421875
1960,Production,First-Line Supervisors of Production and Operating Workers,1332580,16260660,179312120,9.06835522328329,45762.300842000994
1960,Production,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",60460,16260660,179312120,9.06835522328329,30505.9854283824
1960,Production,Machinists,605240,16260660,179312120,9.06835522328329,36626.18250586718
1960,Production,Packaging and Filling Machine Operators and Tenders,810020,16260660,179312120,9.06835522328329,12787.714919564089
1960,Production,Painting Workers and Dyers,197540,16260660,179312120,9.06835522328329,25928.72959793397
1960,Production,"Tailors, Dressmakers, and Sewers",254080,16260660,179312120,9.06835522328329,12934.289071726636
1960,Production,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",191460,16260660,179312120,9.06835522328329,32020.99074905976
1960,Production,Laundry and Dry-Cleaning Workers,696200,16260660,179312120,9.06835522328329,10215.061281653301
1960,Production,"Inspectors, Testers, Sorters, Samplers, and Weighers",897880,16260660,179312120,9.06835522328329,24062.255981772807
1960,Production,Bakers,135220,16260660,179312120,9.06835522328329,26191.126597633134
1960,Production,"Bookbinders, Printing Machine Operators, and Job Printers",133080,16260660,179312120,9.06835522328329,33369.30766511208
1960,Production,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",151360,16260660,179312120,9.06835522328329,17847.369916710733
1960,Production,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",43660,16260660,179312120,9.06835522328329,28145.932003668044
1960,Production,Cabinetmakers and Bench Carpenters,81640,16260660,179312120,9.06835522328329,28989.59694852941
1960,Production,Stationary Engineers and Boiler Operators,311900,16260660,179312120,9.06835522328329,46127.72433455198
1960,Production,Jewelers and Precious Stone and Metal Workers,43400,16260660,179312120,9.06835522328329,30229.12483870968
1960,Production,Upholsterers,68700,16260660,179312120,9.06835522328329,26517.427402446127
1960,Production,Shoe Machine Operators and Tenders,42800,16260660,179312120,9.06835522328329,21175.886939252334
1960,Production,Prepress Technicians and Workers,204040,16260660,179312120,9.06835522328329,36810.06832843137
1960,Production,Tool and Die Makers,204880,16260660,179312120,9.06835522328329,45364.490559406426
1960,Production,Photographic Process Workers and Processing Machine Operators,61040,16260660,179312120,9.06835522328329,20531.527229508196
1960,Production,"Sawing Machine Setters, Operators, and Tenders, Wood",109840,16260660,179312120,9.06835522328329,20064.147067395264
1960,Production,"Model Makers and Patternmakers, Metal and Plastic",45700,16260660,179312120,9.06835522328329,45012.18630196936
1960,Production,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",23240,16260660,179312120,9.06835522328329,37021.73370689655
1960,Production,"Power Plant Operators, Distributors, and Dispatchers",29500,16260660,179312120,9.06835522328329,41318.918169491524
1960,Production,"Etchers, Engravers, and Lithographers",41160,16260660,179312120,9.06835522328329,44298.501069518716
1960,Production,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",10220,16260660,179312120,9.06835522328329,28505.097553816046
1960,Production,"Textile, Apparel, and Furnishings workers, nec",12160,16260660,179312120,9.06835522328329,20882.49498355263
1960,Personal Care and Service,Childcare Workers,554760,3883200,179312120,2.1656093296984054,3152.913638836501
1960,Personal Care and Service,"Personal Care and Service Workers, All Other",2258520,3883200,179312120,2.1656093296984054,6257.215914023262
1960,Personal Care and Service,Barbers,200740,3883200,179312120,2.1656093296984054,27428.392038660822
1960,Personal Care and Service,"Entertainment Attendants and Related Workers, nec",130520,3883200,179312120,2.1656093296984054,11812.90059322034
1960,Personal Care and Service,"Hairdressers, Hairstylists, and Cosmetologists",403520,3883200,179312120,2.1656093296984054,14403.621985815604
1960,Personal Care and Service,"Ushers, Lobby Attendants, and Ticket Takers",29780,3883200,179312120,2.1656093296984054,4121.633985165206
1960,Personal Care and Service,"Baggage Porters, Bellhops, and Concierges",192340,3883200,179312120,2.1656093296984054,17456.611461586508
1960,Personal Care and Service,Recreation and Fitness Workers,113020,3883200,179312120,2.1656093296984054,10979.59470744681
1960,Food Preparation and Serving,Food Preparation Workers,546840,3715600,179312120,2.0721410242653984,8108.497638400704
1960,Food Preparation and Serving,Waiters and Waitresses,1818160,3715600,179312120,2.0721410242653984,6087.069656030477
1960,Food Preparation and Serving,Chefs and Cooks,858140,3715600,179312120,2.0721410242653984,12712.872813541933
1960,Food Preparation and Serving,"Counter Attendant, Cafeteria, Food Concession, and Coffee Shop",271220,3715600,179312120,2.0721410242653984,8140.440885262847
1960,Food Preparation and Serving,Bartenders,221240,3715600,179312120,2.0721410242653984,24229.113247129037
1960,"Education, Training, and Library",Elementary and Middle School Teachers,1339580,2469480,179312120,1.377196365755979,24139.868982767373
1960,"Education, Training, and Library",Secondary School Teachers,622500,2469480,179312120,1.377196365755979,34158.855656617605
1960,"Education, Training, and Library",Other Teachers and Instructors,201480,2469480,179312120,1.377196365755979,22907.109046673286
1960,"Education, Training, and Library",Librarians,112080,2469480,179312120,1.377196365755979,22269.71622924478
1960,"Education, Training, and Library",Postsecondary Teachers,193840,2469480,179312120,1.377196365755979,47839.34905592241
1960,Construction,Carpenters,1179320,3216100,179312120,1.7935764743621345,27173.080625000002
1960,Construction,"Painters, Construction and Maintenance",514880,3216100,179312120,1.7935764743621345,24497.908643606686
1960,Construction,Electricians,399200,3216100,179312120,1.7935764743621345,41277.6433775996
1960,Construction,"Cement Masons, Concrete Finishers, and Terrazzo Workers",54920,3216100,179312120,1.7935764743621345,30379.918615664847
1960,Construction,Roofers,61400,3216100,179312120,1.7935764743621345,26057.10718943593
1960,Construction,"Brickmasons, Blockmasons, and Stonemasons",239140,3216100,179312120,1.7935764743621345,32000.774261815142
1960,Construction,Structural Iron and Steel Workers,75440,3216100,179312120,1.7935764743621345,37710.33170246619
1960,Construction,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",374700,3216100,179312120,1.7935764743621345,38159.15674853177
1960,Construction,Boilermakers,33080,3216100,179312120,1.7935764743621345,35710.947339782346
1960,Construction,"Sheet Metal Workers, metal-working",166000,3216100,179312120,1.7935764743621345,36704.72297215861
1960,Construction,Plasterers and Stucco Masons,60120,3216100,179312120,1.7935764743621345,32551.20109780439
1960,Construction,Insulation Workers,21300,3216100,179312120,1.7935764743621345,39412.26873239437
1960,Construction,Glaziers,17580,3216100,179312120,1.7935764743621345,35836.331207289295
1960,Construction,"Helpers, Construction Trades",3620,3216100,179312120,1.7935764743621345,16098.767403314916
1960,Construction,Paperhangers,15400,3216100,179312120,1.7935764743621345,19393.485
1960,"Installation, Maintenance, and Repair","Other Installation, Maintenance, and Repair Workers Including Wind Turbine Service Technicians, and Commercial Divers, and Signal and Track Switch Repairers",1410160,3015400,179312120,1.6816487362928951,32442.846340304182
